OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,latitude,longitude
67866,QUICK DRAW TRAVEL PLAZA,"I-20, EXIT 49 & SR-531",Minden,LA,590,3.012333,,
67868,CHEVRON,SR-19,Huntsville,TX,670,2.979000,,
67871,BASIN MARKET #107,US-40,Vernal,UT,810,3.599000,,
67872,SMOKIES,US-45,Okolona,MS,576,3.099000,,
67874,RUTTERS #56,"I-83, EXIT 39A & SR-114",New Cumberland,PA,70,3.899000,,
67875,EXXON TIGER MART,"US-67/US-167, EXIT 28 & US-64",Beebe,AR,695,3.299000,35.0691242,-91.9222246
67876,KUM & GO #0880,"US-412, EXIT 36",Stillwater,OK,560,2.954000,,
67877,CIRCLE K #4703701,I-24 EXIT 70,Smyrna,TN,460,3.032333,,
67879,Strike,US-287/96/69 & SR-347,Beaumont,TX,610,3.499000,,
67883,CASH MAGIC HOLLYWOOD,US-90,Berwick,LA,725,3.399000,,
67884,ROADRUNNER FUELS,US-550/SR-544,Aztec,NM,614,3.775667,,
67886,MAVERIK #5200,"I-70 BUSINESS, EXIT 25, CR-24",De Beque,CO,800,3.442333,,
67887,AIRLINE CHEVRON,US-61,Kenner,LA,725,3.099000,,
67890,KUM & GO #0449,US-60/US-71,Neosho,MO,535,3.055667,,
67892,TURRELL FUEL STOP,"I-55, EXIT 21",Turrell,AR,435,3.465667,,
67894,CIRCLE K #2705098,US-27 & SR-44,Leesburg,FL,140,3.572333,28.8205055,-81.9531391
67897,KENT KWIK #273,SR-302 & SR-18,Kermit,TX,710,3.039000,31.8474577,-103.0865850
67900,SPRINT FOODS #725,"I-520, EXIT 16/SR-28",Beech Island,SC,135,3.349000,,
67906,ON THE GO,SR-239,Prescott,KS,400,3.199000,,
67908,CIRCLE K #2744062,"I-25, EXIT 74",Colorado City,CO,796,3.349000,,
67910,G FUEL,US-40 & SR-140,Penns Grove,NJ,243,3.399000,39.6862374,-75.4861766
67917,STRIPES 7FLEET #42510,"I-10, EXIT 256/US-285",Fort Stockton,TX,710,3.379000,,
67918,DELAWARE TRUCK STOP,"I-80, EXIT 4C/US-46",Delaware,NJ,90,3.079000,,
67922,EXXON,"I-20, EXIT 44 & US-371 & US-80/US-79",Minden,LA,745,3.399000,,
67923,MONROE CENTER BP OASIS,"I-39, EXIT 111/US-51 & SR-72",Monroe Center,IL,520,3.599000,,
67924,KUM & GO #0026,"I-90, EXIT 26",Adrian,MN,440,3.190667,,
67925,CHEVRON,US-61,Baton Rouge,LA,600,3.899000,,
67927,STONES TRUCK STOP,"I-29, EXIT 77/US-212",Watertown,SD,566,3.382333,44.8901664,-97.1171975
67929,Circle K,SR-574,Plant City,FL,225,3.325667,,
67930,CIRCLE K #2721426,US-98/SR-30A & SR-368,Panama City,FL,145,3.290667,,
67931,Forks 1&23,US-1/US-23/SR-4 & SR-19,Alma,GA,195,3.599000,,
67932,SPRINT MART #4144,US-82/US-45/SR-12 & SR-182,Columbus,MS,576,3.015667,,
67933,SUNOCO,SR-50 & SR-471,Webster,FL,140,3.335667,28.5551767,-82.0547022
67934,WHISPERING PINES,SR-10,Greensburg,LA,600,3.099000,,
67935,CIRCLE K #2707610,"I-10, EXIT 26",Milton,FL,155,3.232333,,
67938,TEXACO,"I-84, EXIT 376",Tremonton,UT,835,3.455667,,
67939,DELTA FUEL,"I-80, EXIT 242 & SR-339",Mifflinville,PA,138,3.365667,,
67940,MARTIN GENERAL STORE,US-22,Ebensburg,PA,14,3.524000,,
67941,FIESTA MART #21,"I-40, EXIT 278",Warner,OK,560,3.639000,,
67943,LOVES TRAVEL STOP #459,"I-65, EXIT 133 & SR-267",Whitestown,IN,375,3.622333,,
67949,7-ELEVEN #36835,"I-85, EXIT 32",Pelzer,SC,30,3.182333,,
67952,CIRCLE K #2707682,"I-75, EXIT 164 & US-17/SR-35",Punta Gorda,FL,225,3.399000,,
67957,CITGO,US-27,Hialeah,FL,64,3.472333,,
67965,DIAMOND #7,"I-65, EXIT 69",Brewton,AL,715,3.399000,,
67968,WHITESBURG BP,US-27/SR-16,Whitesburg,GA,18,3.699000,33.4802953,-84.9032493
67974,TALL TIMBERS TRUCKSTOP,"I-10, EXIT 23 & SR-108",Sulphur,LA,690,3.832333,,
67976,KWIK TRIP #587,US-141 & SR-22,Lena,WI,582,3.282333,,
67977,KUM & GO #4127,"I-29, EXIT 127",Sloan,IA,527,3.109000,,
67994,Pure,US-82/SR-520/SR-135,Willacoochee,GA,10,3.465667,,
67997,CIRCLE K #2745137,"I-75/SR-401, EXIT 149 & SR-49",Byron,GA,85,3.199000,32.6527227,-83.7553164
68002,CO RETAIL VENTURE DB,US-34 & SR-59,Yuma,CO,800,3.449000,,
68005,WESSON,"I-84, EXIT 22, SR-8, EXIT 22",Waterbury,CT,100,4.179000,,
68007,Highland oil,US-412,Hardy,AR,435,3.269000,,
68008,FAST LANE #3,US-64 & US-49,Mc Crory,AR,435,3.399000,,
68009,CIRCLE K #2741779,"US-270, EXIT 2",Hot Springs National Park,AR,695,3.369000,,
68012,ROYAL FARMS #120,US-13/CR-16,Greenwood,DE,194,3.259000,,
68016,Chevron #386730,"I-10, EXIT 139",Phoenix,AZ,930,3.299000,,
68017,TEXACO,SR-89,Prescott,AZ,930,3.739000,,
68019,PAC PRIDE CARDLOCK,CR-25/CR-826,Miami,FL,95,3.479000,,
68020,EXXON,"I-10, EXIT 335/SR-121",Macclenny,FL,75,3.499000,30.2785652,-82.1228723
68026,MINIT MART #600627,"I-57, EXIT 312",Kankakee,IL,399,3.449000,,
68029,MAPCO #3502,SR-151,Ringgold,GA,285,3.092333,,
68030,FIVE STAR EXPRESS,"I-520/SR-415, EXIT 16 & SR-28",Augusta,GA,135,3.499000,,
68031,ORCHARD STOP BP,US-30,Montgomery,IL,290,3.649000,,
68031,ORCHARD STOP BP,US-30,Montgomery,IL,290,3.549000,,
68033,CIRCLE K #2703175,"I-520/SR-415, EXIT 9 & SR-56",Augusta,GA,135,3.282333,,
68036,MOBIL,"I-95, EXIT 60",Salisbury,MA,178,3.599000,,
68040,MISHAWAKA ROAD FLEET SITE,SR-19 & CR-20,Elkhart,IN,465,3.689000,41.6562041,-86.0030678
68043,CARROLL MOTOR FUELS,US-40,Middle River,MD,22,3.139000,,
68048,CASEYS #3961,SR-3 & SR-143,Marcus,IA,527,3.299000,42.8080020,-95.7996121
68052,CUBBYS #302,SR-39 & SR-175,Odebolt,IA,319,3.315667,,
68053,KJ TRAVEL CENTER,"US-20, EXIT 310",Idaho Falls,ID,825,3.407333,,
68055,Gallops,US-20,Michigan City,IN,370,3.399000,,
68062,FARMERS UNION OIL,US-83,Wilton,ND,390,3.899000,,
68065,Caseys #4450,US-160,Ulysses,KS,525,3.399000,,
68067,PUMP & PANTRY #2,US-30 & US-281,Grand Island,NE,330,3.307333,,
68068,ELGIN ONE STOP,SR-14 & SR-70,Elgin,NE,470,3.137333,,
68070,PAULS TRUCK STOP,US-171,Leesville,LA,690,3.449000,,
68072,FAMILY FARE #834 (DISCOUNT AVAILABLE),"US-131, EXIT 175",Byron Center,MI,371,3.739000,,
68073,BIG BATS 2,US-20,Chadron,NE,506,3.699000,,
68076,JENNINGS TRUCKSTOP,"I-10, EXIT 65",Jennings,LA,690,2.999000,,
68079,NORTH FORK TRUCK STOP,US-12/CR-103,White Pigeon,MI,465,3.559000,41.7982523,-85.6426202
68079,NORTH FORK TRUCK STOP,US-12/CR-103,White Pigeon,MI,465,3.599000,41.7982523,-85.6426202
68080,SAMMYS TRUCK AUTO PLAZA,"I-49, EXIT 53",Bunkie,LA,730,3.399000,,
68081,SHELL,SR-308 & SR-654,Mathews,LA,725,3.459000,29.6775667,-90.5414748
68091,ALLTOWN MARKETS,"SR-101, EXIT 2",Auburn,NH,178,3.799000,,
68093,MARATHON,US-223/CR-52,Adrian,MI,385,3.599000,,
68095,ALEXS MARKET AND GRILL,"I-75, EXIT 101",Holly,MI,342,4.699000,,
68100,REFINED MARKETERS,"I-96, EXIT 31A/US-131, EXIT 88",Grand Rapids,MI,344,3.739000,,
68102,SUNOCO,ST 17,Carlstadt,NJ,115,3.162333,,
68107,SPEEDWAY #4500,"I-35, EXIT 171/CR-11",Pine City,MN,451,3.549000,,
68110,CIRCLE K #4705573,SR-82,Grafton,OH,414,3.749000,,
68112,QUICK FUEL #3138,"I-35, EXIT 98/CR-26",Saint Paul,MN,448,3.617333,,
68113,CIRCLE K #4705571,ST 2,Holland,OH,550,3.549000,,
68114,BP,US-130,Burlington,NJ,230,3.145667,,
68116,Circle K #2746335,"I-35, EXIT 22",Minneapolis,MN,448,3.799000,,
68122,CENEX,SR-11/SR-310,Roseau,MN,449,3.499000,,
68124,CIRCLE K #4705587,SR-585 & SR-57,Rittman,OH,249,3.659000,,
68129,CULVERS HAWKINS,"US-59/I-29, EXIT 43",Saint Joseph,MO,400,3.199000,,
68133,CASEYS #4256,US-71/SR-175,Joplin,MO,416,3.069000,,
68140,CROSSROADS RATON TRUCK STOP,"I-25/US-85, EXIT 451 & US-87",Raton,NM,803,3.499000,,
68147,Regal Truck Stop,SR 30,New Albany,MS,435,3.249000,,
68148,CIRCLE K #2723389,US-49,Gulfport,MS,715,2.944000,,
68151,KUM & GO #0498,SR-125,Rogersville,MO,535,3.052333,,
68154,LOVES TRAVEL STOP #395,"I-57, EXIT 308",Kankakee,IL,290,3.379000,,
68154,LOVES TRAVEL STOP #395,"I-57, EXIT 308",Kankakee,IL,290,3.449000,,
68154,LOVES TRAVEL STOP #395,"I-57, EXIT 308",Kankakee,IL,290,3.489000,,
68154,LOVES TRAVEL STOP #395,"I-57, EXIT 308",Kankakee,IL,290,3.429000,,
68154,LOVES TRAVEL STOP #395,"I-57, EXIT 308",Kankakee,IL,290,3.549000,,
68155,SHEETZ #181,"I-80, EXIT 158 & SR-220",Bellefonte,PA,14,3.729000,,
68156,A PLUS MINI MARKET,"I-95, EXIT 26",Philadelphia,PA,160,3.999000,,
68157,RAJS MINI MART,US-1/SR-29,Morrisville,PA,230,3.899000,,
68158,SUNOCO,"I-78, EXIT 29A/SR-61",Shoemakersville,PA,90,3.639000,,
68161,KWIK FILL #390,SR-15 & TABER RD,Blossburg,PA,138,3.684000,,
68165,GOLDEN GATE Fallon,US-50,Fallon,NV,966,3.549000,,
68167,CIRCLE K #4707628,SR-90 & SR-5,Montezuma,NY,220,3.999000,,
68169,GOLDEN GATE GOLDEN VALLEY,"US-395, EXIT 73",Reno,NV,966,3.949000,,
68174,MIRABITO #42,"I-81, EXIT 7",Castle Creek,NY,12,3.999000,,
68177,ONVO TRAVEL PLAZA - MIFFLINVILLE,"I-80, EXIT 242/CR-339",Mifflinville,PA,138,3.365667,,
68178,CIRCLE K #2723748,"I-20, EXIT 48",Pearl,MS,760,3.389000,,
68179,WEST PAK A POK,SR-8,Houston,MS,655,3.399000,,
68180,One9 #1374,"I-81, EXIT 143, SR-924",Hazleton,PA,200,3.862333,,
68185,CITGO,US-22/SR-72,Jonestown,PA,70,3.749000,,
68188,ONVO TRAVEL PLAZA - GIBSON,"I-81, EXIT 219 & SR-848",New Milford,PA,200,3.589000,41.8054507,-75.6532361
68189,EAGLE EXXON,US-27/SR-29,Dayton,TN,285,3.399000,,
68191,MARTIN GENERAL STORE # 207,SR-865/I-99 EXIT 41,Altoona,PA,14,3.539000,,
68196,CATDADDY MARKET,SR-33,Tazewell,TN,405,3.299000,,
68211,CEFCO #2005,"I-40, EXIT 73",Amarillo,TX,585,2.869000,,
68212,CIRCLE K #2723415,"I-26, EXIT 16",Spartanburg,SC,210,3.099000,,
68213,CADOO MILLS,"I-30/US-67, EXIT 87 & FM-1903",Caddo Mills,TX,253,2.800667,,
68215,COWBOY TRAVEL PLAZA,"I-10, EXIT 833",Hamshire,TX,610,2.899000,,
68217,CIRCLE K #2723881,US-701 & US-501,Conway,SC,46,3.184000,33.8159869,-79.0391745
68225,OASIS TRUCK STOP,US-60 & US-83,Canadian,TX,585,3.299000,,
68227,QUARLES #4914,"I-64 EXIT 297, US-13",Chesapeake,VA,130,3.525667,,
68234,CIRCLE K #2723705,"I-81, EXIT 80 & SR-121",Wytheville,VA,65,3.265667,,
68235,JOLLEY #113,"I-91, EXIT 28",Derby,VT,39,3.539000,,
68236,TEX BEST #506,"I-35, EXIT 84",Dilley,TX,747,3.099000,,
68243,PILOT EXPRESS #1173,"I-5, EXIT 135",Tacoma,WA,977,4.599000,,
68245,STRIPES #40705,US-77/SR-374,Combes,TX,665,2.912333,,
68253,KENT KWIK #262,"CR-18/I-20, EXIT 80",Monahans,TX,710,2.859000,,
68256,EXTRA MILE TRUCK STOP,I-30 EXIT 208,Hooks,TX,723,2.817333,,
68257,LOVES TRAVEL STOP #292,"I-55, EXIT 220",Dwight,IL,290,3.589000,,
68257,LOVES TRAVEL STOP #292,"I-55, EXIT 220",Dwight,IL,290,3.389000,,
68257,LOVES TRAVEL STOP #292,"I-55, EXIT 220",Dwight,IL,290,3.489000,,
68257,LOVES TRAVEL STOP #292,"I-55, EXIT 220",Dwight,IL,290,3.349000,,
68257,LOVES TRAVEL STOP #292,"I-55, EXIT 220",Dwight,IL,290,3.449000,,
68258,CIRCLE K #2741536,SR-83/CR-1015,Weslaco,TX,639,3.035667,,
68260,ALVARADO MARKET STATION,"I-35W, EXIT 26A & US-67",Alvarado,TX,637,2.844000,,
68261,STRIPES #2294,US-83 & FM-1120,Leakey,TX,740,2.949000,,
68266,FREDS FUEL AND FOOD #2,"I-57, EXIT 283 & US-24",Gilman,IL,280,3.189000,,
68266,FREDS FUEL AND FOOD #2,"I-57, EXIT 283 & US-24",Gilman,IL,280,3.269000,,
68266,FREDS FUEL AND FOOD #2,"I-57, EXIT 283 & US-24",Gilman,IL,280,3.049000,,
68268,SPEED SMART,"I-10, EXIT 114",Buckeye,AZ,930,3.372333,,
68270,MPC #2,US-67 & CR-A,Fredericktown,MO,574,2.990667,,
68271,PHOENIX #308,ST 210,Rocky Point,NC,245,3.619000,,
68273,CHISUM TRAVEL CENTER,US-70/US-54,Tularosa,NM,640,2.999000,33.0688170,-106.0151296
68274,CEFCO #6,SR-6 & SR-7,Marlin,TX,765,2.999000,,
68276,KWIK STAR #895,US-18/US-63 EXIT 204,New Hampton,IA,565,3.449000,,
68277,WHITE OAK STATION #15,US-65,Harrison,AR,735,3.599000,,
68279,MACS MARKET #101,ST 22A,Fair Haven,VT,12,3.599000,,
68282,SUNSTOP #612,US-84,Andalusia,AL,720,3.485667,,
68283,FLYING J# 852,"HWY-401, EXIT 814 & HWY-15",Lancaster,ON,720,4.730358,,
68283,FLYING J# 852,"HWY-401, EXIT 814 & HWY-15",Lancaster,ON,720,4.741168,,
68283,FLYING J# 852,"HWY-401, EXIT 814 & HWY-15",Lancaster,ON,720,4.731402,,
68283,FLYING J# 852,"HWY-401, EXIT 814 & HWY-15",Lancaster,ON,720,4.733840,,
68283,FLYING J# 852,"HWY-401, EXIT 814 & HWY-15",Lancaster,ON,720,4.741867,,
68283,FLYING J# 852,"HWY-401, EXIT 814 & HWY-15",Lancaster,ON,720,4.732446,,
68290,WALTON TRUCK STOP,US-78/SR-10 & SR-83,Monroe,GA,16,3.999000,,
68292,GAS N GO,US-280/US-19,Americus,GA,10,3.299000,32.0568741,-84.2538977
68294,BP,"I-74, EXIT 51",Galesburg,IL,270,3.499000,,
68298,MR FUEL #719,"I-80, EXIT 6",Gary,IN,365,3.565667,,
68301,LOVES TRAVEL STOP #463,I-10 EXIT 604,Seguin,TX,740,3.179000,,
68302,FLYING J #493,I-95 EXIT 77,Saint George,SC,42,3.519000,,
68303,KWIK TRIP #351,SR-13 & SR-64,Medford,WI,295,3.400667,45.1085676,-88.0162273
68306,BIG D #018,SR-387 & SR-59,Gillette,WY,790,3.459000,,
68307,EXPRESSWAY LUVERNE,"I-90, EXIT 12",Luverne,MN,432,3.239000,,
68308,PINECONE TRAVEL PLAZA,"I-94, EXIT 267",Johnson Creek,WI,420,3.219000,,
68311,SUN DO KWIK SHOP,SR-242,Evergreen,NC,63,3.159000,,
68314,Refuel #313,US-183 & SR-29,Liberty Hill,TX,595,2.909000,,
68315,SHELL,"I-40, EXIT 200 & SR-99",Seminole,OK,483,2.859000,,
68316,CIRCLE K #2723622,"I-75, EXIT 345",Ringgold,GA,285,3.075667,,
68318,NINOS TRUCK PLAZA,"I-10, EXIT 151",Port Allen,LA,600,3.039000,,
68319,HOLIDAY STATIONSTORE #2746484,US-61 & US-10,Hastings,MN,448,3.569000,44.7362830,-92.8526324
68321,Big's #304,"I-35, EXIT 141",Moore,TX,740,2.999000,,
68323,TRAINER MART,"I-10, EXIT 593",Marion,TX,740,2.999000,,
68328,TONKAWA TRAVEL CENTER,"I-35, EXIT 214 & US-60",Tonkawa,OK,500,3.099000,,
68330,SHREES TRUCK STOP,"I-90, EXIT 149 & SR-281",George,WA,920,3.709000,,
68330,SHREES TRUCK STOP,"I-90, EXIT 149 & SR-281",George,WA,920,3.569000,,
68330,SHREES TRUCK STOP,"I-90, EXIT 149 & SR-281",George,WA,920,3.739000,,
68330,SHREES TRUCK STOP,"I-90, EXIT 149 & SR-281",George,WA,920,3.759000,,
68332,CIRCLE K #2701526,"I-40, EXIT 208",Colfax,NC,65,2.957333,,
68333,GO MART FOOD STORE #106,US-250/US-219/SR-92/SR-55,Elkins,WV,44,3.499000,,
68335,PILOT #481,"I-75, EXIT 20",Mc Donald,TN,285,3.599000,,
68337,SPEEDWAY #1426,US-30 & SR-51,Merrillville,IN,290,3.885667,,
68339,LOVES TRAVEL STOP #464,"I-10, EXIT 523 & US-87",Comfort,TX,740,3.212333,30.0501884,-98.9159258
68343,HUTCH'S #119,I-40 EXIT 40,Elk City,OK,483,2.969000,,
68347,ENERGY EXPRESS TRAVEL CENTER,I-70 EXIT 247,Saint Louis,MO,540,2.909000,,
68348,HOT SPOT #6007,"I-85, EXIT 80",Spartanburg,SC,210,3.089000,,
68349,SAPP BROS TRAVEL CENTER,"US-75, EXIT 116",Le Mars,IA,527,3.269000,,
68350,JOAQUIN QUICK STOP,US-84,Joaquin,TX,618,3.432333,,
68354,LEERJAK TRAVEL CENTER,US-60,Ellsinore,MO,275,3.409000,,
68359,LOVES TRAVEL STOP #466,"I-78, EXIT 65",Jasper,AL,615,3.555667,,
68360,A PLUS MINI MARKET,"I-95, EXIT 19",Philadelphia,PA,160,4.049000,,
68361,DUCK THRU FOOD STORE #34,US-158 & US-17,Elizabeth City,NC,130,3.499000,,
68362,RUTTERS #5,US-30 & SR-997,Fayetteville,PA,70,3.859000,,
68364,Maplefields,"I-89, EXIT 19",Saint Albans,VT,39,3.539000,,
68365,7-ELEVEN #36834,SR-72,Abbeville,SC,30,3.619000,,
68366,MARATHON,US-68/SR-80,Russellville,KY,460,3.199000,,
68367,LOVES TRAVEL STOP #447,"I-10 E, EXIT 0",Anthony,TX,640,3.449000,,
68368,AKAL TRAVEL CENTER,I-80 EX 360,Waco,NE,413,2.799000,,
68369,WORKMANS TRAVEL CENTER,"I-40 EXIT, 35 & SR-23",Ozark,AR,735,3.297333,,
68370,GULF EXPRESS DIESEL AND GAS,"I-295, EXIT 4 & SR-14",Johnston,RI,175,3.799000,,
68372,SPEEDWAY #8062,SR-26/CR-00,Kokomo,IN,375,3.799000,,
68375,PILOT #491,"I-81, EXIT 251 & US-11",Harrisonburg,VA,185,3.659000,,
68377,PILOT #4568,I-20 EXIT 11,Graniteville,SC,135,3.392333,,
68378,PILOT TRAVEL CENTERS #596,I-69 EXIT 196,Smiths Creek,MI,342,3.959000,,
68381,Fast Stop Travel Centers #2241,US-26 S & SR-39,Blackfoot,ID,825,3.999000,,
68382,QUIKTRIP #766,US-29 & SR-316,Dacula,GA,18,3.320667,,
68383,AYERCO 32,US-61 & SR-P,Canton,MO,494,3.015667,,
68386,KWIK TRIP #884,US-45 & SR-22,Clintonville,WI,582,3.559000,44.5314608,-88.7471576
68389,WEBERS OF PLYMOUTH,SR-57 N/CR-PP E,Plymouth,WI,582,3.499000,43.7476873,-87.9869420
68394,CHEVRON,"I-84, EXIT 343/CR-104",Ogden,UT,835,3.442333,,
68396,TOOT N TOTUM #44,SR-287 E/CR-335 N,Amarillo,TX,585,3.042333,35.1786256,-101.8669031
68403,RUTTERS #16,"I-83, EXIT 10 & SR-214",York,PA,70,4.199000,,
68405,PILOT TRAVEL CENTER #1028,"I-45, EXIT 178/US-79 N",Buffalo,TX,765,3.549000,,
68406,TOOT N TOTUM #114,US-385/US-54,Dalhart,TX,585,3.199000,36.0624748,-102.5218376
68411,PAWNEE TRAVEL PLAZA,US-412 & SR-18,Pawnee,OK,560,3.044000,,
68416,STRIPES 7FLEET #42515,US-87 N,Lamesa,TX,710,3.099000,,
68417,7-ELEVEN #42072,"I-20, EXIT 599/SR-281",Longview,TX,766,3.207333,,
68419,ROAD RANGERS #270,"I-35, EXIT 114/SR-462",Moore,TX,740,3.169000,,
68420,SHELBINA Phillips 66,US-36 & SR-15,Shelbina,MO,494,3.099000,,
68421,STRIPES,US-77,Refugio,TX,625,3.074000,,
68423,GOLDEN GATE TRUCKSTOP,"I-80, EXIT 106 & SR-398",Lovelock,NV,966,3.649000,,
68424,MAVERICK TRAVEL CENTER,"I-20, EXIT 386/US-281",Santo,TX,637,3.099000,,
68428,STRIPES #40519,US-90/CR-1023,Uvalde,TX,740,3.359000,29.2157108,-99.7699190
68432,PAPA ROCK,US-79/SR-76,Clarksville,TN,460,3.199000,,
68434,Circle K #2741789,"I-30, EXIT 98 & US-270",Malvern,AR,695,3.439000,,
68440,EXPRESS GAS,"I-40, EXIT 2A/US-51",Memphis,TN,435,2.979000,,
68441,QUIKTRIP #1106,US-76,Anderson,SC,30,2.959000,,
68444,Sunoco,US-30,Roebling,NJ,160,3.159000,,
68446,J J OIL #07,US-160,Ulysses,KS,525,3.399000,,
68447,JUMPIN JACKS 419,SR-161,Rockport,IN,487,3.999000,,
68451,CASEYS #3439,US-63,Lime Springs,IA,433,3.565667,,
68453,Marathon,US-82/US-27,Cuthbert,GA,10,3.699000,31.7702659,-84.7775084
68458,SPEEDWAY #6278,"I-96, EXIT 16",Coopersville,MI,456,3.599000,,
68458,SPEEDWAY #6278,"I-96, EXIT 16",Coopersville,MI,456,3.499000,,
68462,CHEVRON,SR-24 & SR-660,Houma,LA,623,3.099000,,
68463,SPANISH LAKE TRUCK AND CASINO PLAZA,SR-182,New Iberia,LA,730,3.329000,,
68465,LOVES TRAVEL STOP #470,"I-75, EXIT 451",Jasper,FL,10,3.327333,,
68466,KWIK TRIP #462,SR-11 & SR-83,Burlington,WI,444,3.274000,,
68468,SHELL,SR-193/SR-163 & CR-26,Theodore,AL,715,3.039000,,
68469,8 MILE STORE,"US-64/I-40, EXIT 127",Conway,AR,695,3.399000,,
68471,B LINE SHELL,SR-710,Jupiter,FL,140,3.957333,,
68476,CREEK TRAVEL PLAZA,"I-65, EXIT 54",Atmore,AL,715,3.135667,,
68480,KUM & GO #0414,US-212/SR-265,Springdale,AR,645,3.142333,,
68482,PETRO-CANADA,HWY 91,Delta,BC,800,4.594527,,
68482,PETRO-CANADA,HWY 91,Delta,BC,800,4.341528,,
68482,PETRO-CANADA,HWY 91,Delta,BC,800,4.535464,,
68482,PETRO-CANADA,HWY 91,Delta,BC,800,4.621029,,
68482,PETRO-CANADA,HWY 91,Delta,BC,800,4.630228,,
68482,PETRO-CANADA,HWY 91,Delta,BC,800,4.657451,,
68493,FAST TRACK 427,"I-10, EXIT 225/US-19",Lamont,FL,20,3.739000,,
68494,LOVES TRAVEL STOPS #469,"I-85, EXIT 15 & US-1",South Hill,VA,180,3.949000,,
68494,LOVES TRAVEL STOP #469,"I-85, EXIT 15 & US-1",South Hill,VA,180,3.949000,,
68497,JACKSONS FOOD STORE #30,"I-86, EXIT 61",Pocatello,ID,825,3.459000,,
68499,DUBOIS TRAVEL STOP,I-15 & MAIN,Dubois,ID,825,4.299000,44.1761843,-112.2305333
68506,WARRIOR RIDGE,US-22 & SR-3035,Ashland,PA,14,3.699000,,
68511,PWI #675,I-10/US-85/US-180 EXIT 155 & SR-227,Vado,NM,640,2.949000,,
68512,BP,US-29/SR-154,Palmetto,GA,18,3.249000,,
68518,CHEVRON,SR-243,Gordon,GA,85,3.359000,,
68520,SPEED GAS,SR-56,Rosenhayn,NJ,150,3.459000,,
68522,MINIT MART #600632,"I-474, EXIT 9 & SR-29",Pekin,IL,368,3.739000,,
68524,Coastal Fuel,US-421,Wilmington,NC,245,3.399000,,
68531,CASEYS #2845,"SR-150, I-380, EXIT 41",Urbana,IA,380,3.449000,,
68533,MACH ONE FOOD SHOP #17,US-45/US-50,Flora,IL,510,3.899000,,
68534,BG FOOD MART,US-31,Bowling Green,KY,460,3.057333,,
68535,CASEYS #3295,SR-35 & SR-27,Prairie Du Chien,WI,420,3.499000,,
68541,DUCK THRU #3,SR-11 & SR-561,Ahoskie,NC,130,3.562333,,
68542,EXCELL FUELS,SR-5,Buffalo,NY,38,3.999000,,
68549,GOOD 2 GO #212,US-310/SR 789,Lovell,WY,780,3.657000,,
68552,HUCKS FOOD & FUEL #368,"US-41, EXIT 44/SR-281",Madisonville,KY,340,3.399000,,
68556,MONICARLO FUEL STOP,US-61 & SR-54,Garyville,LA,623,3.199000,,
68559,KUM & GO #0779,"I-35, EXIT 92 & US-136",Bethany,MO,320,2.955667,,
68562,CHEVRON,SR-3235,Galliano,LA,725,3.499000,,
68572,FOOD N FUN #17,US-90 & SR-83 & CR-605,New Iberia,LA,730,3.067000,,
68574,SPRING STREET SERVICE STATION,US-1/US-9,Elizabeth,NJ,115,3.099000,,
68581,CHEVRON #308195,"I-82, EXIT 58/US-12 & SR-223",Granger,WA,977,4.499000,,
68581,CHEVRON #308195,"I-82, EXIT 58/US-12 & SR-223",Granger,WA,977,4.329000,,
68588,SHELL,"US-202, EXIT 16",Orange,MA,175,3.649000,,
68592,Sprint Food #742,US-25/SR-121,North Augusta,SC,135,3.159000,,
68593,ONE9 #1285,"I-20, EXIT 386 & US-281",Santo,TX,575,2.924000,,
68594,CIRCLE K #2723796,SR-S-8-33 & SR-S-8-119,Charleston,SC,42,3.199000,,
68595,SUPER LUCKY LOUIES,US-190/SR-1,Port Allen,LA,600,3.032333,,
68596,FLASH MARKET SHELL,US-63,Koshkonong,MO,418,3.499000,,
68598,7-ELEVEN #41032,US-84 & US-259,Mount Enterprise,TX,618,3.349000,,
68602,NEW DIXIE MART #19,"I-95, EXIT150",Whitakers,NC,205,3.339000,,
68606,SAMS MART #95,SR-49,Harrisburg,NC,46,3.799000,,
68613,SHEETZ #236,SR-441 & SR-772,Marietta,PA,70,3.389000,,
68618,MINER TOWNE MART,206 R-11,Shullsburg,WI,335,3.399000,,
68621,CIRCLE K #2723367,"I-77, EXIT 8 & SR-148",Fancy Gap,VA,65,3.290667,,
68622,PILOT #474,"I-79, EXIT 67 & SR-19",Sutton,WV,44,3.865667,,
68623,FLYING J TRAVEL PLAZA #304,"I-469, EXIT 19 & US-30",New Haven,IN,370,3.859000,,
68623,FLYING J #304,"I-469, EXIT 19 & US-30",New Haven,IN,370,3.859000,,
68624,PILOT #586,"I-10, EXIT 69 & SR-63",Moss Point,MS,715,3.459000,,
68625,FLYING J #470 HUDSON,"I-94, EXIT 10 & US-65",Roberts,WI,450,3.559000,,
68626,BECKS EXPRESS MART #14,SR-26,Princeton,IL,270,3.249000,,
68630,DOWNSTREAM Q STORE,US-166/US-400,Joplin,MO,277,3.199000,,
68634,PETRO-CANADA,"HWY-111, EXIT 3",Dartmouth,NS,100,3.924672,,
68634,PETRO-CANADA,"HWY-111, EXIT 3",Dartmouth,NS,100,3.870102,,
68634,PETRO-CANADA,"HWY-111, EXIT 3",Dartmouth,NS,100,3.931905,,
